,yelping_since,compliments_plain,review_count,compliments_cute,compliments_writer,fans,compliments_note,compliments_hot,compliments_cool,compliments_profile,average_stars,compliments_more,elite,name,user_id,votes_cool,compliments_list,votes_funny,compliments_photos,compliments_funny,votes_useful
1126,2009-03,1.0,128,,,2,1.0,,,,3.82,,[],Rich,3PVrQtm5cOoqP7hyX7IhRQ,21,,22,,,78
1127,2009-03,,60,,2.0,1,1.0,1.0,4.0,,3.62,,[],Stephen,zATkS-JLAx0gr_J9aJADlw,19,,24,,1.0,78
1128,2009-03,4.0,48,,3.0,2,,4.0,6.0,,3.71,,[],Melissa,vQoa5r-tgdlvCVAoCIGd_w,44,,48,,2.0,82
1129,2009-03,1.0,39,,1.0,1,,,1.0,,3.72,,[],Robert,GlVIC6S7gs2MgWp89oDu7Q,20,,28,1.0,,82
1130,2009-03,1.0,33,,2.0,1,,,3.0,,3.33,,[],Lesley,tNxNMmLZmCF2A_PXcSRVLw,18,,17,,,82
1131,2009-03,2.0,34,1.0,1.0,5,6.0,2.0,5.0,,3.63,,[],Luis,1HaIVqquUpKnyYCMHwgBvA,37,,29,,,82
1132,2009-03,2.0,45,,1.0,0,2.0,1.0,1.0,,3.2,2.0,[],Lois,2X28c3hyEseoXMmxLBRTqg,30,,25,,1.0,86
1133,2009-03,3.0,64,,1.0,2,1.0,2.0,2.0,,3.6,1.0,[],sam,WraeQK9qkIOVDL4uyoQ4tA,25,,26,,,86
1134,2009-03,1.0,70,,13.0,2,5.0,3.0,3.0,,4.12,2.0,"[2012, 2013]",Steve,q8yc3hyvxOZCzGHHfSS8hA,40,,19,,3.0,86
1135,2009-03,,62,,2.0,1,1.0,,1.0,,4.05,,[],Jonathan,9INEqlYVL-_oVui_VSNYbQ,14,,19,,,90
1136,2009-03,1.0,177,,15.0,0,1.0,2.0,8.0,1.0,3.54,1.0,"[2014, 2015]",Jennifer,nlXA6Xxh5uPGfNyIZOmMmA,27,,42,,,90
1137,2009-03,5.0,45,,,2,,,1.0,,3.09,,[],Bre,PlSt_2RjAOnKCX5EJr8c_w,26,,16,,,94
1138,2009-03,1.0,82,,1.0,3,1.0,,1.0,,4.12,,[],Constancia,4vCmNIpiDimZn70vzefRLw,39,,38,,1.0,98
1139,2009-03,6.0,61,,5.0,5,1.0,9.0,7.0,,4.03,,[],Relina,L0H829y54Czj9FyZoRsymQ,43,,31,,1.0,98
1140,2009-03,,258,,,3,,,,,3.55,,[],Maria,RT6sRtEXqk1_NHaQyo3n-Q,35,,45,,,102
1141,2009-03,4.0,50,,1.0,2,6.0,5.0,6.0,,3.22,2.0,"[2010, 2011]",Lonna,9a7RPzIHV9Ecz4FJsINQ7Q,22,,13,,2.0,106
1142,2009-03,1.0,48,,,6,1.0,,,,2.08,,[],S.G,4tef4kDj4_IY2mdGneSBGg,21,,97,,,106
1143,2009-03,1.0,98,,2.0,1,1.0,,1.0,,3.19,,[],Lisa,_nMrUc_jCKZqiCXwPKvoFQ,28,,18,,1.0,106
1144,2009-03,2.0,80,,8.0,2,7.0,2.0,4.0,,3.38,,"[2009, 2010]",Jason,XXNQYjMUgWfGoC7jldzGiA,40,,22,1.0,3.0,106
1145,2009-03,1.0,29,,2.0,2,1.0,,1.0,,3.03,1.0,[],Sasha,lUsdED1x1i6K21y5UbS4Jw,40,,119,,,106
1146,2009-03,,76,,2.0,2,5.0,2.0,1.0,,3.81,,[],Conal,6ck3v8UX1RUIi5CRMxIgKg,35,,22,,,106
1147,2009-03,1.0,70,,,0,,2.0,2.0,,2.78,1.0,[],Kimberly,dFD5hR-mOIwLOXcoDQBX3w,22,,27,,,110
1148,2009-03,2.0,123,1.0,,1,3.0,1.0,5.0,,3.78,,[],Anastazia,tisaLV3QsfOP1036mxZMng,32,,19,,,110
1149,2009-03,,78,,,2,3.0,,1.0,,3.25,,[],Jerome,l2isq-Uhb46wB7iaLt4YLg,24,,62,,1.0,110
1150,2009-03,1.0,35,,,2,2.0,2.0,5.0,,4.03,,[],Mitchell,O4gAGmVypBJX2ovbIsqo3g,87,,82,,1.0,114
1151,2009-03,1.0,62,,,2,,,2.0,,3.95,,[],Krizia,-43kDu6RzkY3UttF-rz70w,22,,42,,3.0,114
1152,2009-03,4.0,96,1.0,,2,4.0,2.0,3.0,,3.32,,[],Richard,GMkF0yJWwFRVO9kiGOcojQ,33,,140,,3.0,118
1153,2009-03,4.0,40,,3.0,1,1.0,8.0,7.0,,4.0,1.0,[],Colleen,gOV8nHj7JIKHoBUJKHZPuw,73,,41,1.0,4.0,118
1154,2009-03,5.0,46,,,5,2.0,2.0,6.0,,3.76,,[],Eli,SnMK74nnvqEtpT5JsoUTJw,96,,104,,1.0,122
1155,2009-03,1.0,40,1.0,1.0,2,,2.0,,,3.32,,[],Jennifer,tWWHSsAj04kzT5caXzStAw,19,,16,,,122
1156,2009-03,5.0,67,1.0,1.0,8,3.0,2.0,6.0,2.0,3.51,,[],Nikki,2dyG91ihGjznX7IU0lATeg,38,,53,3.0,,122
1157,2009-03,,38,,2.0,2,4.0,2.0,3.0,,3.56,,[],Laura,HDu0xxgrcsU8acetpFXwzA,25,,40,,2.0,122
1158,2009-03,,114,,,1,9.0,1.0,1.0,,3.63,1.0,[2012],Benjamin,G_yHEsj44VqtJtpYrYWYzA,37,,61,,2.0,126
1159,2009-03,,87,1.0,,1,,,2.0,,4.12,,[],Katie,Cjf8QVD1Qb4t9Y7CsYZ5ZA,24,,25,,,140
1160,2009-03,4.0,69,,,3,1.0,,2.0,,3.87,,[],Jim,y6TszIl9rQiO9vWUUJJJZQ,60,,30,,,140
1161,2009-03,9.0,59,2.0,3.0,5,3.0,3.0,7.0,,4.14,3.0,[],Elizabeth,VmbTDmF6Ib-wWtRzyM1fpA,76,1.0,42,1.0,,140
1162,2009-03,3.0,86,,1.0,2,4.0,1.0,6.0,,3.72,,[2012],Crystal,5Td84D4oDkkgxsMeqcrTRw,47,,32,,1.0,140
1163,2009-03,2.0,125,,,0,1.0,1.0,4.0,,3.44,3.0,"[2009, 2010, 2013, 2014]",Eric,echLmbdeYqizjFy4o3QKZQ,99,,75,,4.0,188
1164,2009-03,1.0,118,,1.0,8,4.0,8.0,10.0,,3.4,2.0,"[2009, 2010]",Ricky,pSWWjMw-_vqBYNnq1H6lDQ,96,,28,,1.0,188
1165,2009-03,3.0,63,1.0,10.0,2,1.0,5.0,5.0,1.0,3.44,2.0,"[2011, 2012]",M. J.,FUKNI4O2o7bdrDzG50SMlA,100,,276,1.0,4.0,196
1166,2009-03,15.0,145,,2.0,8,17.0,6.0,6.0,,4.12,1.0,[],Van,QSc2zTauOo33js297l01aw,107,,137,2.0,16.0,196
1167,2009-03,8.0,232,2.0,,10,7.0,4.0,15.0,1.0,3.82,2.0,"[2011, 2012]",Jacqueline,f1_aBtiIMayFkjSgZDYAxg,107,,70,1.0,8.0,196
1168,2009-03,2.0,138,,2.0,0,2.0,,2.0,,2.96,,[],Brian,_8WIlhMpxXwcRqN4CfaWkg,43,,111,,2.0,204
1169,2009-03,14.0,199,,5.0,6,,6.0,14.0,2.0,3.96,3.0,"[2012, 2013, 2014]",Stephanie,zyvXcXhheXfTLRDHIcbTsg,116,,88,,,228
1170,2009-03,5.0,159,,6.0,5,11.0,3.0,8.0,,3.49,3.0,"[2009, 2010, 2011, 2012, 2013, 2014]",Travis,KOZ5WxEN6L87_5XUvrcgcA,82,3.0,87,,3.0,236
1171,2009-03,6.0,271,,7.0,5,3.0,12.0,5.0,,3.6,3.0,"[2014, 2015]",Tony,Oxe0FKf9VJzskt2ysWGh7w,85,,68,,2.0,244
1172,2009-03,21.0,140,3.0,7.0,12,4.0,6.0,24.0,2.0,3.75,1.0,"[2010, 2011]",Geneve,D6giOvV1ojU12wdAY1u-Tg,120,,59,2.0,2.0,252
1173,2009-03,11.0,119,3.0,7.0,18,5.0,9.0,6.0,2.0,3.27,6.0,"[2009, 2010]",Samantha,7EFUMVDc2VwN3wDUSt_Plg,76,,131,3.0,4.0,252
1174,2009-03,8.0,306,,1.0,6,4.0,1.0,9.0,,3.47,1.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Traci,Jc_X9GY5wN5AOUYrjAGkpA,183,,193,,1.0,312
1175,2009-03,14.0,706,2.0,3.0,8,4.0,1.0,8.0,,3.8,,[2010],Jaime,yofFeDvQJsYKPOVMrzRH_Q,180,,161,,3.0,392
1176,2009-03,7.0,251,,10.0,7,10.0,2.0,17.0,1.0,3.22,3.0,"[2009, 2010, 2011]",Shawn,V2K0l7JweKMjPUfb8O0phQ,182,1.0,82,,,408
1177,2009-03,47.0,217,2.0,7.0,17,14.0,10.0,58.0,1.0,3.73,3.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Mateo,hIdHh1YBy7gHnSWXyb9ctg,161,,200,6.0,20.0,424
1178,2009-03,54.0,371,4.0,13.0,20,34.0,48.0,76.0,3.0,3.66,9.0,"[2009, 2010]",Mace,5jFb8g92NsJ9koLgqrAIYQ,390,,376,3.0,40.0,528
1179,2009-03,64.0,348,1.0,18.0,21,22.0,23.0,66.0,1.0,3.92,8.0,"[2012, 2013, 2014, 2015]",Sarang,2hwv35lbl4lXi5hzdKz3sw,376,,286,12.0,15.0,560
1180,2009-03,8.0,183,,1.0,8,10.0,3.0,5.0,1.0,3.33,2.0,[],Dana,oNKhpx5jEnYL-SjvnBsaRA,146,,145,2.0,4.0,752
1181,2009-03,48.0,317,5.0,31.0,33,64.0,97.0,92.0,2.0,3.84,4.0,"[2009, 2010, 2011, 2012]",Anna,0o0VMEJeQY0pAAZ9nxErBA,765,7.0,523,8.0,9.0,1185
1182,2009-03,69.0,468,3.0,25.0,24,29.0,59.0,74.0,,3.59,6.0,"[2009, 2010, 2011, 2012]",Ariza,uzzFLNQNxQUDT_S0qw9Lxw,698,1.0,720,10.0,24.0,1377
1183,2009-03,24.0,689,1.0,13.0,12,14.0,19.0,15.0,1.0,3.49,5.0,"[2012, 2013, 2014, 2015]",Judy,PqUbNZ5TUW1J_-iTkxgflg,289,,256,1.0,7.0,657
1184,2009-03,69.0,1217,1.0,14.0,14,43.0,60.0,69.0,3.0,3.27,6.0,[],Albert,joIzw_aUiNvBTuGoytrH7g,1640,,1673,8.0,25.0,2630
1185,2009-03,21.0,287,3.0,8.0,11,25.0,22.0,32.0,3.0,3.75,8.0,"[2010, 2011, 2012, 2013]",Val,4ZDT0pAHsGrbtS9CiD185g,208,,128,3.0,8.0,425
1186,2009-03,10.0,235,,4.0,7,10.0,1.0,7.0,,3.57,1.0,"[2009, 2010, 2012, 2013, 2014, 2015]",Devon,Rg4gzsz3w00vRlIOXcGUIA,117,,79,2.0,2.0,441
1187,2009-03,11.0,224,1.0,13.0,23,14.0,21.0,16.0,1.0,3.54,2.0,"[2010, 2011, 2012, 2013]",Kimberly,L03EquMYgC6-ZSrKJWKnWQ,213,3.0,214,,6.0,530
1188,2009-03,19.0,583,,10.0,8,8.0,26.0,15.0,2.0,3.76,3.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Sonnia,pkW2moNGANM2W50yqwaaOg,265,1.0,238,2.0,4.0,562
1189,2009-03,11.0,205,,8.0,6,10.0,21.0,15.0,1.0,3.66,1.0,[],Rebecca,rw4P6J4zJvsABABbIDtczQ,196,1.0,207,,12.0,594
1190,2009-03,63.0,258,2.0,35.0,22,17.0,60.0,74.0,3.0,3.97,15.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Michelle,ghPh5QV6PV7J3Jl4MH8euA,395,4.0,307,9.0,7.0,626
1191,2009-03,74.0,286,10.0,41.0,34,19.0,64.0,102.0,7.0,3.68,1.0,[2010],Cathy,q3kcZKVht4z6lLOaxRgn3g,380,4.0,280,10.0,13.0,690
1192,2009-03,24.0,277,3.0,33.0,18,17.0,41.0,37.0,6.0,3.79,4.0,"[2011, 2012, 2013, 2014, 2015]",Alice,nIQnFfdKXXgyh0w_vvek6A,415,1.0,269,10.0,8.0,722
1193,2009-03,67.0,201,17.0,23.0,28,53.0,148.0,152.0,1.0,3.71,9.0,"[2009, 2010, 2011, 2012]",Melissa,45kqQ-wAUTYzLNVIpYHnrA,677,10.0,544,11.0,53.0,946
1194,2009-03,7.0,143,,2.0,9,6.0,16.0,8.0,1.0,3.98,1.0,[2012],Trish,-egtN10xBjRy5lLe8waDPQ,919,,1052,3.0,8.0,1060
1195,2009-03,47.0,1698,,38.0,35,22.0,23.0,43.0,4.0,3.51,10.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Nora,2ilke9R54R_45T1xcSXmbw,1400,2.0,1230,1.0,16.0,3400
1196,2009-03,141.0,143,54.0,93.0,124,189.0,517.0,175.0,16.0,3.17,26.0,"[2010, 2011, 2012, 2013]",Maria,SUpvaGlBl6e7rQojSxn6XA,682,7.0,720,105.0,129.0,1061
1197,2009-03,75.0,762,1.0,42.0,26,46.0,27.0,81.0,3.0,3.86,5.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Joel,cTqjCINamOfIpUoLEzcczQ,779,6.0,601,3.0,16.0,1573
1198,2009-03,29.0,251,7.0,26.0,27,41.0,42.0,40.0,7.0,3.61,8.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Paola,yFSnRIf4BQ9eCLsTlivKhA,222,,283,5.0,16.0,563
1199,2009-03,49.0,301,6.0,28.0,21,11.0,65.0,57.0,8.0,3.7,8.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Rachel,c1CATTEeU-ys_AvICt5Ybw,307,3.0,213,,9.0,627
1200,2009-03,414.0,530,26.0,18.0,25,114.0,156.0,250.0,12.0,3.75,14.0,"[2009, 2010, 2011]",Michael,vAX5VC7Zdk-BTxRa7CC6OQ,781,10.0,711,9.0,132.0,979
1201,2009-03,294.0,321,2.0,41.0,35,95.0,168.0,400.0,7.0,3.56,8.0,[],Michelle,jrkIoTRK0VajISE7VFC9_g,1360,,934,37.0,26.0,1766
1202,2009-03,49.0,549,3.0,49.0,24,40.0,51.0,76.0,3.0,3.94,7.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Krista,o1IKKMxnl5lDR3-z4SucgA,484,2.0,204,5.0,7.0,1063
1203,2009-03,234.0,912,34.0,46.0,48,129.0,263.0,312.0,21.0,3.32,15.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Jessica,vNB330u1pHhCEd-UZrE2RA,1781,6.0,1883,59.0,145.0,2510
1204,2009-03,4.0,304,,2.0,8,1.0,5.0,3.0,,3.85,2.0,"[2013, 2014, 2015]",Steven,jQX30c9p7-gPGLkXlVnKdQ,75,,43,3.0,2.0,133
1205,2009-03,1.0,254,,,6,1.0,1.0,3.0,1.0,4.11,1.0,[],Audre,UUztfSn3_FtPoSAY2602YA,86,,46,,,141
1206,2009-03,4.0,229,,,2,1.0,,4.0,,3.33,,[],Ray,mBET4NCtQBEskCy0OccWow,69,,39,,,141
1207,2009-03,5.0,74,,3.0,4,2.0,4.0,6.0,,3.22,,[],Eric,yZ8QU-j2G7vGUtbilLjK0g,88,1.0,101,1.0,10.0,149
1208,2009-03,7.0,120,,,2,1.0,1.0,,,4.08,,"[2014, 2015]",Matthew,FyqgpW4UwCShQ6-kSUrAMA,65,,38,1.0,,149
1209,2009-03,7.0,87,,2.0,3,3.0,5.0,5.0,,3.92,,[],Bill,Nt1HUfiJlTm_6Ramnfd38A,56,,102,,3.0,149
1210,2009-03,9.0,54,,3.0,2,2.0,4.0,6.0,,4.28,2.0,"[2010, 2011]",Josh,WRZTonJ-jHWSAzXI8mzJbw,49,1.0,96,,,149
1211,2009-03,3.0,160,,2.0,5,,3.0,5.0,,2.84,,[],Vicky,Dq51uCAFrKCOoa68OVBEqg,36,,37,,,149
1212,2009-03,1.0,87,,3.0,3,5.0,2.0,6.0,,3.46,4.0,[2015],Latisha,gpKiueMDKnc47CZxx0iFVQ,63,,36,1.0,1.0,157
1213,2009-03,3.0,74,,10.0,8,1.0,5.0,22.0,,4.47,,"[2014, 2015]",Peter,ysVhCkNub3ZtF4JPmp1KsA,80,,68,,,157
1214,2009-03,17.0,125,,1.0,5,3.0,3.0,3.0,1.0,3.94,,[2015],Alex,gFXUc9L0cQjPr4dID5MAsA,63,1.0,52,,2.0,157
1215,2009-03,3.0,116,,3.0,7,2.0,3.0,4.0,,3.16,,[],candice,yAeo2D5NdtGuGG2o1M1aGQ,45,,41,,1.0,181
1216,2009-03,2.0,385,,1.0,3,2.0,,3.0,,3.98,,[2012],Alex,gbYHokfq6u1C_ORzCcin6A,94,,63,,,213
1217,2009-03,5.0,122,,1.0,6,1.0,,1.0,,3.15,,[],mellisa,dp7543LZcoOyjK1y954N4A,29,,120,,1.0,213
1218,2009-03,1.0,171,,2.0,2,1.0,,4.0,,2.66,,[],Christopher,gjhWPuQdhFGy1QlZTvcSAw,120,,188,,1.0,229
1219,2009-03,15.0,70,,2.0,13,7.0,35.0,46.0,,4.34,2.0,[2015],Nickie,9n3SoD9p3XIBtTR_hxWQfg,183,,163,6.0,6.0,237
1220,2009-03,3.0,48,,2.0,1,,,3.0,,3.94,2.0,[],Steven,qFE4pwKFRj4s-bVcaIQXog,154,,71,1.0,,237
1221,2009-03,264.0,126,3.0,17.0,3,108.0,44.0,73.0,6.0,3.33,5.0,[],C,N6mYqXrmy--zcNjpMnoTjw,120,2.0,131,5.0,86.0,237
1222,2009-03,8.0,290,1.0,9.0,6,6.0,8.0,10.0,,3.3,2.0,"[2012, 2013, 2014, 2015]",Marina,4tG8oCMfDQWeChYwGI4q4g,104,,66,1.0,9.0,253
1223,2009-03,7.0,229,,2.0,13,3.0,6.0,10.0,,4.13,2.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Becky,l6c3SxxnCOaxRQTy81W2Ag,105,,49,1.0,,253
1224,2009-03,13.0,249,1.0,9.0,14,3.0,9.0,20.0,2.0,3.69,3.0,"[2013, 2014, 2015]",Cindy,Jsx29qkt944NpHjs2PZ7Mw,137,,48,8.0,6.0,266
1225,2009-03,3.0,287,,6.0,10,4.0,1.0,8.0,1.0,3.31,5.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Ami,nfZ4ndJH8R13WxNXNM82EQ,126,,122,,4.0,378
1226,2009-03,9.0,188,,18.0,7,10.0,18.0,26.0,,3.55,2.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Rich,_zE-GfJPUzZnbPqySUEABg,191,4.0,228,1.0,10.0,394
1227,2009-03,18.0,318,,7.0,12,5.0,11.0,14.0,1.0,4.33,2.0,"[2012, 2013, 2014, 2015]",Matt,sHhv3A4JQ-tNzyGl5wDUOg,179,,186,2.0,5.0,394
1228,2009-03,3.0,201,,5.0,5,9.0,1.0,1.0,,4.27,,"[2014, 2015]",Sophia,2vcv2jaRXikeQ6RwPDSOxg,188,,166,1.0,1.0,394
1229,2009-03,5.0,144,,7.0,6,1.0,5.0,8.0,,3.7,,"[2012, 2013, 2014]",Wes,_Kq5KTOhgWn4h1-Q0fAXcg,142,,184,,3.0,442
1230,2009-03,48.0,377,1.0,10.0,20,13.0,15.0,45.0,5.0,3.86,4.0,"[2011, 2012, 2014, 2015]",Peter,8OZ3TKist9Ekuw5T1LKRkQ,237,2.0,104,3.0,9.0,442
1231,2009-03,24.0,143,1.0,14.0,21,18.0,12.0,8.0,2.0,3.96,,"[2012, 2013, 2014]",Brittany,vU0_lWX1uWig305RYO-dfw,129,,115,5.0,8.0,442
1232,2009-03,16.0,328,5.0,5.0,11,12.0,8.0,23.0,,3.97,1.0,[],Lish,HTXqRuCKzKmRgkYr1PuLGA,222,1.0,181,13.0,4.0,474
1233,2009-03,32.0,197,,6.0,7,16.0,17.0,37.0,2.0,3.43,2.0,[],Randy,TqMk9iheZ_GpWPPaiz2B2w,319,3.0,280,5.0,8.0,490
1234,2009-03,43.0,353,16.0,27.0,27,43.0,28.0,41.0,2.0,3.48,7.0,"[2011, 2012, 2013, 2014, 2015]",Kearstin,ss9YKgdPOKszHKmFGaR3ug,239,1.0,336,16.0,24.0,788
1235,2009-03,24.0,455,,23.0,15,18.0,27.0,51.0,10.0,3.71,4.0,"[2010, 2011, 2012, 2013, 2014]",Julia,-odKH3gniltCm2u9SvUcIQ,645,5.0,596,3.0,12.0,1128
1236,2009-03,137.0,1060,6.0,69.0,48,103.0,100.0,138.0,7.0,3.81,11.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Faith,LP0bl3GKToABt3lnpSvA2w,872,18.0,541,10.0,38.0,2256
1237,2009-03,115.0,577,1.0,51.0,58,58.0,85.0,102.0,3.0,3.64,3.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Desirae,NAlgfwhwzfUXr_UWCScCsw,1086,13.0,1079,3.0,31.0,2131
1238,2009-03,75.0,225,5.0,57.0,32,55.0,90.0,175.0,11.0,3.71,8.0,"[2012, 2013, 2014, 2015]",Tiffany,ewtPt6PnwQ0P4DuhIGkaiw,526,1.0,574,48.0,48.0,757
1239,2009-03,9.0,282,1.0,14.0,19,8.0,15.0,30.0,,3.88,3.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Sharon,SDRiAqrX7gV8w6ma5r7aZQ,188,,267,9.0,11.0,315
1240,2009-03,72.0,343,1.0,10.0,9,19.0,19.0,24.0,4.0,3.43,3.0,[],EJay,f5vgLcoKpFcTvD4lOUxcTQ,169,,172,4.0,24.0,331
1241,2009-03,5.0,263,3.0,1.0,3,1.0,,4.0,,3.85,2.0,"[2010, 2011, 2012, 2013]",Kierstan,4Rhbwuuf6slI-r5HkzbI6g,139,,219,,4.0,331
1242,2009-03,9.0,229,2.0,5.0,11,11.0,8.0,16.0,,3.03,4.0,[],Yen,cxp0BBYoJG4r6mo1m7wAgQ,121,,204,4.0,4.0,347
1243,2009-03,,164,,5.0,4,3.0,,8.0,1.0,3.51,1.0,"[2009, 2010, 2011, 2012]",Aaron,PEb89ULt50Che6Gb0t57bw,122,,113,,3.0,363
1244,2009-03,352.0,177,25.0,172.0,54,145.0,349.0,382.0,35.0,4.01,34.0,"[2011, 2012, 2013, 2014, 2015]",Yvette,QYES_c-F13OhsFGB4twmgg,1324,8.0,1248,89.0,210.0,1516
1245,2009-03,586.0,235,16.0,196.0,32,111.0,512.0,544.0,41.0,3.29,28.0,"[2009, 2010]",Lisa,7UKUdJvSbnqkGd8i8YEVzQ,1216,7.0,1259,24.0,210.0,1837
1246,2009-03,559.0,998,11.0,107.0,95,62.0,200.0,338.0,13.0,4.0,21.0,"[2013, 2014, 2015]",Tiffany,5Fd93L51CcW9oiJxPPfgEQ,1872,3.0,1281,38.0,49.0,2779
1247,2009-03,65.0,570,5.0,22.0,36,30.0,50.0,71.0,13.0,3.86,7.0,"[2009, 2010, 2011, 2012, 2013]",Champ,Joo8aFyREt09A3qVkzPzPA,732,1.0,855,14.0,76.0,887
1248,2009-03,,107,,1.0,1,1.0,,,,3.83,1.0,[],Erin,92Yr6Z6SpvLMuQtUPbSHwQ,27,,23,,,67
1249,2009-03,5.0,87,1.0,3.0,4,2.0,3.0,6.0,,4.0,4.0,"[2009, 2010]",Justin,U2Khug3FFLzhjuqCb5ltsQ,55,1.0,44,,2.0,67
1250,2009-03,4.0,118,1.0,1.0,0,,,,,3.73,1.0,[],Martin,c5MDwut8ojfoeAkD__UpSA,17,,10,,,67
1251,2009-03,,18,,,0,1.0,,,,3.79,,[],cindi,GVRWfB32i_zvIMJBfbvoBg,8,,9,,,67
1252,2009-03,,19,,,0,,,,,4.37,,[],Andrea,JrJTskoKHvzKzZmpfy_SNg,20,,3,,,67
1253,2009-03,1.0,25,,,3,1.0,,1.0,,3.56,,[],Marty,Ea0QvMihI7UmWBrYUy0sYw,19,,25,,,71
1254,2009-03,,15,,,0,,,,,3.4,,[],Maria,HcB5by2NJry84-40szZO5Q,2,,7,,,71
1255,2009-03,2.0,61,,1.0,2,1.0,,1.0,,4.35,,[],Pamela,rAQG7AU26ggJfFWTHdN83w,15,,11,,,71
1256,2009-03,1.0,46,,,0,1.0,,2.0,,3.52,,[],Might,3eUNCtTAMuAysDco12sucA,25,,35,,1.0,71
1257,2009-03,,35,,,3,2.0,,,,3.19,,[],Chris,wXH1iJClUlHOdMedGW4pyw,10,,17,,,71
1258,2009-03,,69,,,3,3.0,1.0,2.0,,4.01,,[],Simone,8aYZSq5JO481xLZIcwg-wQ,16,,19,,,71
1259,2009-03,1.0,76,,2.0,10,1.0,5.0,2.0,,3.65,,[],Adrian,9CvdOtmT9WwHwbf3C4pPfQ,36,,43,,1.0,75
1260,2009-03,1.0,31,,,0,,,,,4.24,1.0,"[2012, 2013]",Tara,je0xJ_qIZfaSXkEQKcnKFw,14,,19,,,75
1261,2009-03,1.0,34,1.0,,0,,,2.0,,3.53,,[],Shannon,hRXxbsm5lYfuU6SzHi2cAA,15,,23,2.0,2.0,75
1262,2009-03,1.0,51,,,3,,,,,4.31,,[],c,UtZHcLdE5Sr1qlhWMrpsjg,22,,29,,,75
1263,2009-03,9.0,52,1.0,1.0,2,7.0,10.0,4.0,,3.87,1.0,[],Jackie,Ls4cKvXzdENoO28EjrGQFA,40,,28,,3.0,79
1264,2009-03,1.0,63,,,1,1.0,1.0,3.0,,3.25,,[],Brian,QZWo-viRnL9EmsIAN6vHtg,28,,25,1.0,,79
1265,2009-03,2.0,93,,,1,1.0,,,,3.39,,[],Owen,NkOASO1gEgFgJCFqIDCfvg,22,,25,,,83
1266,2009-03,,175,,,0,,,,,3.66,,[],Jeremy,jxYqJmFGD5LWjDFkvdwjFw,36,,17,,1.0,83
1267,2009-03,10.0,128,1.0,,6,3.0,1.0,3.0,1.0,3.63,2.0,"[2012, 2013, 2014, 2015]",Jim,cEKF9-1q9W2or6tyGT_qUA,10,,17,4.0,,83
1268,2009-03,,26,,,0,,,1.0,,2.8,,[],Angela,ppYn0vfne0NFBBChmWmD1A,17,,39,,,87
1269,2009-03,1.0,34,,3.0,8,2.0,5.0,3.0,,3.8,2.0,[2011],John,rWDFpIYRyAC4N95zIwTzMA,37,,17,1.0,2.0,87
1270,2009-03,,54,,,1,1.0,,1.0,,3.36,,[],matt,jU5Q0THWMPv4R24VmAXRVg,21,,20,,,91
1271,2009-03,2.0,61,,1.0,1,,,,,3.34,2.0,[],Alan,h89vpZh6PAqSuUuI_ZkUxA,23,,21,,,95
1272,2009-03,4.0,83,,2.0,0,7.0,1.0,1.0,,3.8,1.0,[],Jason,WnF65KSd-V7hzvP_L6oijw,45,,38,,2.0,95
1273,2009-03,2.0,94,,1.0,2,1.0,2.0,,,3.62,,[],Alexis,V-yqaU-LQ4BHoMaSvukjKA,47,,65,,3.0,95
1274,2009-03,1.0,80,,,0,,,1.0,,3.89,,[],Moises,RBgNLfupMPUVkNPUByyFuw,16,,26,,1.0,99
1275,2009-03,,28,,,0,,,,,3.0,,[],Johnny,1UM4mAW3DheBvIzOETvIww,18,,52,,,99
1276,2009-03,3.0,40,,1.0,5,,,1.0,,3.76,,[],Keawe,zIz4uiBIoQyI7jupynbgSA,64,,31,,,99
1277,2009-03,4.0,95,,,3,7.0,1.0,2.0,,3.45,,[],Bryan,XpejQYZqVcYGX7fYuYHzSw,38,,35,,,103
1278,2009-03,2.0,244,,1.0,6,2.0,5.0,17.0,,3.56,,"[2010, 2011, 2012]",Shweta,_l26-ZZq6PVZt6NdF_KNDw,31,,26,,1.0,107
1279,2009-03,,111,,2.0,4,3.0,,,,4.18,,[],Hillary,zAwPS1C2_yHZpsPleVcDwA,50,,28,,,107
1280,2009-03,3.0,38,,1.0,0,1.0,,1.0,,3.65,,[],Sean,oGPZlM-njJIILrBwLbPQ2g,21,,33,,,111
1281,2009-03,1.0,122,,2.0,0,6.0,1.0,3.0,,3.35,2.0,[2012],Joe,Ob8nuH4jilvB6cDFv8L37A,22,1.0,56,,,115
